customer_id,customer_first_date,customer_last_date,customer_tenure,customer_no_of_orders,customer_total_quantity,customer_average_order_value,customer_historical_clv,customer_diversity_score,customer_total_revenue,customer_is_repeat,customer_churn_probability,customer_avg_days_between_orders,customer_return_count,customer_return_value,customer_avg_days_between_order_and_return,customer_first_order_product_count,customer_first_order_value,customer_recency
2543,2010-12-11,2013-09-18,1012,2,300,4341.74,24075.83,0.28,17366.96,True,0.0,144.0,0,0.0,,17,253.3,104
2544,2011-11-24,2013-04-01,494,2,24,28.2,76.33,0.29,56.4,True,0.0,494.0,0,0.0,,23,46.69,274
2545,2010-03-10,2013-08-10,1249,6,116,369.8,7592.55,0.38,4437.62,True,0.0,178.0,0,0.0,,2,197.98,143
2546,2012-07-02,2013-12-25,541,3,72,106.17,472.09,0.0,637.02,True,0.0,135.0,0,0.0,,8,34.32,6
2547,2010-10-19,2013-09-15,1062,4,130,658.5,7663.86,0.07,5267.98,True,0.0,265.0,0,0.0,,1,6.03,107
2548,2010-04-04,2013-10-24,1299,9,4870,14821.78,474743.63,0.59,133396.0,True,0.0,8.0,0,0.0,,46,1655.54,68
2549,2010-04-21,2013-04-21,1096,4,50,524.19,6296.02,0.34,2096.77,True,0.0,219.0,0,0.0,,3,88.29,254
255,2011-02-20,2013-02-17,728,4,70,1016.95,8113.31,0.04,4067.8,True,0.0,104.0,0,0.0,,5,1530.7,317
2550,2011-06-17,2012-03-04,261,3,38,193.4,414.88,0.08,580.21,True,0.0,65.0,0,0.0,,11,158.62,667
2551,2010-04-04,2013-10-24,1299,4,34,164.71,2344.75,0.51,658.83,True,0.0,324.0,0,0.0,,12,431.88,68
2553,2010-02-12,2013-02-23,1107,2,11,41.38,251.0,0.25,82.75,True,0.0,1107.0,0,0.0,,1,12.15,311
2554,2012-11-10,2013-02-23,105,2,82,664.95,382.57,0.39,1329.9,True,0.0,26.0,0,0.0,,30,920.1,311
2555,2010-01-09,2012-11-10,1036,5,108,1814.29,25748.0,0.0,9071.44,True,0.0,172.0,0,0.0,,12,28.08,416
2556,2012-06-01,2012-06-01,0,1,9,613.08,613.08,0.0,613.08,False,0.0,,0,0.0,,9,613.08,578
2558,2011-01-08,2013-07-17,921,2,21,82.82,417.96,0.37,165.63,True,0.0,921.0,0,0.0,,6,124.68,167
256,2010-01-31,2013-05-23,1208,5,114,498.27,8245.34,0.62,2491.36,True,0.0,92.0,0,0.0,,4,32.36,222
2560,2011-04-16,2011-04-16,0,1,15,198.54,198.54,0.0,198.54,False,0.0,0.0,0,0.0,,9,145.08,990
2561,2010-03-22,2013-10-29,1317,4,47,1029.38,14856.91,0.53,4117.5,True,0.0,329.0,0,0.0,,11,1717.65,63
2562,2011-06-19,2011-06-19,0,1,11,63.58,63.58,0.0,63.58,False,0.0,,0,0.0,,11,63.58,926
2563,2010-04-08,2011-08-26,505,2,27,615.56,1703.33,0.45,1231.11,True,0.0,252.0,0,0.0,,9,37.71,858
2564,2011-10-22,2013-07-20,637,2,37,6791.7,23705.82,0.02,13583.39,True,0.0,212.0,0,0.0,,4,13439.96,164
2565,2011-08-26,2013-07-20,694,4,1518,78921.48,600235.42,0.08,315685.92,True,0.0,16.0,0,0.0,,43,1493.39,164
2566,2013-07-21,2013-07-21,0,1,15,340.5,340.5,0.0,340.5,False,0.0,,0,0.0,,15,340.5,163
2567,2011-02-27,2013-08-05,890,3,868,5101.39,37317.01,0.65,15304.16,True,0.0,59.0,0,0.0,,24,289.92,148
2568,2011-02-27,2013-07-21,875,3,37,191.19,1375.0,0.48,573.56,True,0.0,437.0,0,0.0,,6,72.48,163
2569,2011-02-22,2012-03-31,403,2,19,34.69,76.6,0.0,69.37,True,0.0,134.0,0,0.0,,1,4.73,640
2570,2010-10-25,2013-09-14,1055,2,75,3672.76,21231.56,0.04,7345.51,True,0.0,263.0,0,0.0,,19,83.03,108
2571,2010-10-25,2013-10-25,1096,6,11781,239964.38,4323302.41,0.48,1439786.27,True,0.0,4.0,0,0.0,,27,187.11,67
2572,2011-11-22,2012-06-22,213,2,74,6752.21,7880.65,0.05,13504.42,True,0.0,71.0,0,0.0,,21,11843.79,557
2574,2012-01-09,2013-08-22,591,4,41,1311.75,8495.83,0.45,5246.99,True,0.0,197.0,0,0.0,,10,3450.9,131
2575,2012-11-21,2012-11-21,0,1,34,68.68,68.68,0.0,68.68,False,0.0,,0,0.0,,34,68.68,405
2577,2011-08-23,2012-03-18,208,3,63,1451.4,2481.3,0.12,4354.19,True,0.0,41.0,0,0.0,,22,3220.36,653
2578,2010-11-02,2011-09-09,311,3,93,1777.84,4544.45,0.09,5333.52,True,0.0,62.0,0,0.0,,5,41.3,844
2579,2010-01-03,2013-11-10,1407,8,51,249.1,7681.83,0.4,1992.83,True,0.0,201.0,0,0.0,,1,193.47,51
258,2010-07-02,2013-07-02,1096,5,124,185.34,2782.64,0.47,1853.42,True,0.0,182.0,0,0.0,,3,49.83,182
2580,2013-05-26,2013-10-28,155,3,67,850.99,1084.14,0.49,2552.97,True,0.0,31.0,0,0.0,,4,19.24,64
2581,2011-09-07,2013-01-06,487,2,39,838.11,2236.49,0.0,1676.22,True,0.0,162.0,0,0.0,,16,63.36,359
2583,2010-12-07,2010-12-07,0,1,26,1578.67,1578.67,0.13,1578.67,False,0.0,0.0,0,0.0,,3,1469.19,1120
2584,2010-12-09,2012-11-07,699,4,73,427.48,3274.61,0.33,1709.92,True,0.0,174.0,0,0.0,,15,90.75,419
2585,2011-10-12,2013-03-17,522,2,25,704.79,2015.89,0.38,1409.58,True,0.0,261.0,0,0.0,,10,364.2,289
2587,2010-08-28,2012-01-29,519,4,37,213.17,1212.44,0.43,852.66,True,0.0,173.0,0,0.0,,18,115.56,702
2588,2012-12-20,2013-09-21,275,3,45,1621.04,3663.99,0.47,4863.12,True,0.0,91.0,0,0.0,,14,1921.22,101
2589,2012-12-20,2013-12-06,351,2,22,39.69,76.34,0.0,79.37,True,0.0,351.0,0,0.0,,3,13.44,25
259,2010-01-19,2013-11-17,1398,3,76,2599.01,29863.69,0.0,7797.04,True,0.0,699.0,0,0.0,,10,26.2,44
2591,2013-10-23,2013-10-23,0,1,16,72.64,72.64,0.0,72.64,False,0.0,,0,0.0,,16,72.64,69
2592,2011-02-27,2011-10-12,227,2,27,205.84,256.03,0.21,411.67,True,0.0,113.0,0,0.0,,5,32.65,811
2593,2010-04-17,2013-10-16,1278,8,76,680.12,19050.81,0.1,5440.97,True,0.0,142.0,0,0.0,,10,4108.1,76
2594,2011-05-15,2011-05-15,0,1,12,38.28,38.28,0.0,38.28,False,0.0,0.0,0,0.0,,6,19.14,961
2596,2012-03-07,2013-08-24,535,2,28,112.94,331.08,0.38,225.88,True,0.0,535.0,0,0.0,,12,57.24,129
2598,2012-11-01,2012-11-01,0,1,36,4354.2,4354.2,0.0,4354.2,False,0.0,,0,0.0,,36,4354.2,425
2599,2012-11-01,2012-11-01,0,1,6,53.58,53.58,0.0,53.58,False,0.0,,0,0.0,,6,53.58,425
26,2012-06-27,2013-12-11,532,3,36,287.9,1258.87,0.34,863.7,True,0.0,177.0,0,0.0,,11,606.98,20
260,2011-04-24,2011-04-24,0,1,12,1555.62,1555.62,0.08,1555.62,False,0.0,0.0,0,0.0,,9,1492.65,982
2600,2013-12-25,2013-12-25,0,1,16,6551.84,6551.84,0.0,6551.84,False,0.0,0.0,0,0.0,,8,3275.92,6
2601,2010-09-21,2010-09-21,0,1,7,38.15,38.15,0.0,38.15,False,0.0,,0,0.0,,7,38.15,1197
2602,2011-12-25,2011-12-25,0,1,21,406.98,406.98,0.0,406.98,False,0.0,,0,0.0,,21,406.98,737
2603,2010-10-05,2010-10-05,0,1,22,4112.24,4112.24,0.0,4112.24,False,0.0,,0,0.0,,22,4112.24,1183
2604,2010-10-05,2010-10-05,0,1,3,883.53,883.53,0.0,883.53,False,0.0,,0,0.0,,3,883.53,1183
2605,2011-05-20,2011-05-20,0,1,5,235.4,235.4,0.0,235.4,False,0.0,,0,0.0,,5,235.4,956
2606,2012-11-01,2012-11-01,0,1,7,2001.44,2001.44,0.0,2001.44,False,0.0,,0,0.0,,7,2001.44,425
2607,2012-10-05,2012-10-05,0,1,4,51.76,51.76,0.0,51.76,False,0.0,,0,0.0,,4,51.76,452
2608,2013-10-28,2013-10-28,0,1,11,158.62,158.62,0.0,158.62,False,0.0,,0,0.0,,11,158.62,64
2610,2010-05-16,2011-02-11,271,2,12,26.21,38.92,0.0,52.41,True,0.0,271.0,0,0.0,,9,44.19,1054
2611,2011-10-20,2011-10-20,0,1,6,428.1,428.1,0.0,428.1,False,0.0,,0,0.0,,6,428.1,803
2612,2011-02-11,2011-02-11,0,1,1,262.56,262.56,0.0,262.56,False,0.0,,0,0.0,,1,262.56,1054
2613,2010-07-24,2010-07-24,0,1,1,49.96,49.96,0.0,49.96,False,0.0,,0,0.0,,1,49.96,1256
2614,2011-10-20,2011-10-20,0,1,21,121.38,121.38,0.0,121.38,False,0.0,,0,0.0,,21,121.38,803
2616,2010-09-11,2012-11-12,793,2,96,1515.52,6585.24,0.05,3031.04,True,0.0,264.0,0,0.0,,16,41.6,414
2617,2010-12-27,2013-12-27,1096,5,65,998.05,14984.42,0.5,4990.23,True,0.0,219.0,0,0.0,,6,17.58,4
2618,2010-01-17,2013-09-19,1341,8,4947,14104.16,414546.31,0.11,112833.25,True,0.0,7.0,0,0.0,,18,123.84,103
2619,2010-03-23,2013-03-25,1098,6,39,168.8,3046.72,0.01,1012.81,True,0.0,219.0,0,0.0,,5,23.0,281
262,2011-01-26,2013-10-15,993,4,26,496.02,5397.78,0.48,1984.06,True,0.0,331.0,0,0.0,,12,203.88,77
2620,2010-09-23,2013-01-17,847,3,29,154.97,1078.85,0.4,464.91,True,0.0,282.0,0,0.0,,13,237.12,348
2621,2010-09-19,2010-09-19,0,1,5,198.7,198.7,0.0,198.7,False,0.0,,0,0.0,,5,198.7,1199
2623,2011-06-01,2012-05-10,344,2,20,168.65,317.89,0.49,337.3,True,0.0,114.0,0,0.0,,1,5.74,600
2624,2011-03-27,2013-06-13,809,2,41,2910.82,12903.3,0.5,5821.64,True,0.0,404.0,0,0.0,,7,44.94,201
2626,2010-08-07,2013-08-07,1096,5,118,2079.66,31223.38,0.58,20796.56,True,0.0,219.0,0,0.0,,6,226.5,146
2628,2010-07-17,2013-11-18,1220,2,18,221.24,1478.97,0.0,442.48,True,0.0,1220.0,0,0.0,,14,418.88,43
2629,2011-01-16,2013-10-19,1007,3,78,118.64,981.95,0.27,711.84,True,0.0,201.0,0,0.0,,8,29.44,73
263,2010-01-21,2013-08-15,1302,5,160,957.38,17075.46,0.4,9573.8,True,0.0,186.0,0,0.0,,9,271.53,138
2630,2010-01-05,2013-10-19,1383,5,146,1443.81,27353.28,0.54,14438.06,True,0.0,172.0,0,0.0,,5,961.8,73
2631,2011-02-20,2013-06-26,857,5,74,634.3,7446.51,0.41,6342.98,True,0.0,171.0,0,0.0,,6,27.78,188
2632,2013-06-26,2013-06-26,0,1,17,469.71,469.71,0.0,469.71,False,0.0,,0,0.0,,17,469.71,188
2634,2011-02-04,2011-02-04,0,1,11,639.54,639.54,0.0,639.54,False,0.0,,0,0.0,,11,639.54,1061
2635,2011-02-08,2011-02-24,16,2,23,391.7,34.34,0.37,783.39,True,0.0,5.0,0,0.0,,9,108.27,1041
2637,2012-01-28,2013-02-13,382,3,17,1016.74,3192.28,0.02,3050.21,True,0.0,191.0,0,0.0,,11,3012.13,321
2638,2010-06-08,2013-06-08,1096,4,56,2016.06,24214.81,0.43,8064.22,True,0.0,121.0,0,0.0,,13,1246.96,206
2639,2010-09-19,2013-09-25,1102,4,41,329.79,3982.78,0.5,1319.17,True,0.0,275.0,0,0.0,,3,14.19,97
264,2013-05-07,2013-05-07,0,1,4,88.64,88.64,0.0,88.64,False,0.0,,0,0.0,,4,88.64,238
2641,2011-04-16,2013-09-18,886,5,57,751.94,9126.28,0.43,3759.7,True,0.0,147.0,0,0.0,,4,155.12,104
2642,2013-01-24,2013-09-18,237,3,114,695.81,1355.4,0.0,2087.42,True,0.0,33.0,0,0.0,,8,434.4,104
2643,2012-04-25,2013-07-09,440,3,41,1190.69,4306.06,0.32,3572.08,True,0.0,88.0,0,0.0,,2,12.32,175
2644,2011-09-25,2012-04-22,210,2,36,674.52,776.16,0.09,1349.04,True,0.0,70.0,0,0.0,,15,54.6,618
2645,2011-09-25,2013-07-09,653,5,1812,24087.29,215465.75,0.5,120436.44,True,0.0,11.0,0,0.0,,58,211.12,175
2647,2010-09-17,2011-08-03,320,2,19,126.31,221.47,0.47,252.62,True,0.0,160.0,0,0.0,,5,49.4,881
2649,2010-06-11,2011-04-05,298,2,22,477.56,779.8,0.4,955.11,True,0.0,149.0,0,0.0,,5,197.9,1001
2650,2010-11-04,2013-11-10,1102,3,123,1438.48,13029.08,0.5,4315.44,True,0.0,275.0,0,0.0,,26,888.94,51
2652,2010-05-25,2013-08-19,1182,4,38,884.23,11453.81,0.21,3536.92,True,0.0,394.0,0,0.0,,2,90.06,134
2653,2010-02-22,2010-02-22,0,1,18,402.16,402.16,0.15,402.16,False,0.0,0.0,0,0.0,,7,33.11,1408
2655,2010-04-18,2012-10-03,899,5,340,4746.22,58450.01,0.37,47462.2,True,0.0,81.0,0,0.0,,6,491.34,454
2656,2011-03-21,2013-03-21,731,4,108,120.44,964.84,0.37,963.54,True,0.0,182.0,0,0.0,,7,62.79,285
2657,2012-06-17,2013-01-13,210,4,356,4023.56,9259.69,0.22,32188.48,True,0.0,16.0,0,0.0,,2,508.5,352
2658,2013-01-13,2013-01-13,0,1,11,445.22,445.22,0.0,445.22,False,0.0,0.0,0,0.0,,6,324.42,352
266,2010-05-18,2010-11-15,181,2,60,990.94,982.79,0.46,1981.88,True,0.0,90.0,0,0.0,,17,1257.66,1142
2660,2010-02-24,2010-02-24,0,1,4,547.04,547.04,0.0,547.04,False,0.0,,0,0.0,,4,547.04,1406
2661,2012-03-17,2012-03-17,0,1,30,33.9,33.9,0.0,33.9,False,0.0,0.0,0,0.0,,10,11.3,654
2662,2012-03-17,2012-03-17,0,1,2,7.66,7.66,0.0,7.66,False,0.0,,0,0.0,,2,7.66,654
2663,2013-09-15,2013-09-15,0,1,9,58.86,58.86,0.0,58.86,False,0.0,,0,0.0,,9,58.86,107
2664,2013-09-15,2013-09-15,0,1,6,70.74,70.74,0.0,70.74,False,0.0,,0,0.0,,6,70.74,107
2666,2011-08-03,2013-09-16,775,4,332,855.44,7265.38,0.2,6843.52,True,0.0,70.0,0,0.0,,7,10.08,106
2667,2010-04-02,2010-04-02,0,1,14,954.58,954.58,0.0,954.58,False,0.0,0.0,0,0.0,,4,346.52,1369
2668,2010-03-28,2011-12-08,620,5,184,2514.09,21352.54,0.23,25140.94,True,0.0,103.0,0,0.0,,12,47.28,754
2669,2011-09-12,2013-10-22,771,4,54,2932.31,24776.0,0.45,23458.44,True,0.0,257.0,0,0.0,,4,46.44,70
267,2013-09-05,2013-09-05,0,1,38,5566.3,5566.3,0.0,5566.3,False,0.0,0.0,0,0.0,,16,2822.24,117
2670,2010-11-29,2013-12-12,1109,5,5860,70326.02,1068377.42,0.23,351630.1,True,0.0,11.0,0,0.0,,167,26208.98,19
2671,2010-11-29,2013-05-25,908,2,76,3406.45,16948.25,0.0,6812.9,True,0.0,302.0,0,0.0,,42,6591.48,220
2672,2011-01-19,2011-01-19,0,1,1,132.86,132.86,0.0,132.86,False,0.0,,0,0.0,,1,132.86,1077
2673,2013-06-08,2013-12-12,187,3,73,696.13,1069.94,0.49,2088.39,True,0.0,46.0,0,0.0,,1,308.45,19
2675,2012-06-22,2012-11-19,150,2,66,3233.67,2657.81,0.08,6467.34,True,0.0,75.0,0,0.0,,6,155.4,407
2677,2010-12-16,2013-02-10,787,2,17,221.61,955.66,0.17,443.22,True,0.0,393.0,0,0.0,,10,400.8,324
2678,2011-10-03,2013-12-21,810,4,40,77.01,683.6,0.3,308.03,True,0.0,270.0,0,0.0,,2,18.98,10
268,2010-04-07,2010-04-07,0,1,8,214.71,214.71,0.14,214.71,False,0.0,0.0,0,0.0,,3,16.41,1364
2680,2012-09-12,2012-09-12,0,1,19,50.35,50.35,0.0,50.35,False,0.0,,0,0.0,,19,50.35,475
2681,2011-09-21,2013-10-17,757,3,52,444.13,2763.34,0.47,1332.4,True,0.0,378.0,0,0.0,,19,123.12,75
2683,2012-07-20,2012-07-20,0,1,2,6.04,6.04,0.0,6.04,False,0.0,,0,0.0,,2,6.04,529
2684,2010-02-15,2013-03-11,1120,3,56,641.31,5903.57,0.43,1923.92,True,0.0,186.0,0,0.0,,1,7.95,295
2685,2010-04-04,2013-08-23,1237,5,37,631.31,10697.68,0.4,3156.53,True,0.0,247.0,0,0.0,,2,14.76,130
2687,2013-09-20,2013-09-20,0,1,40,2599.2,2599.2,0.0,2599.2,False,0.0,0.0,0,0.0,,20,1299.6,102
2688,2013-01-16,2013-01-16,0,1,1,47.08,47.08,0.0,47.08,False,0.0,,0,0.0,,1,47.08,349
2689,2010-11-04,2010-11-04,0,1,21,71.61,71.61,0.0,71.61,False,0.0,,0,0.0,,21,71.61,1153
269,2010-12-05,2012-06-25,568,4,128,914.54,5692.7,0.55,7316.32,True,0.0,94.0,0,0.0,,6,196.26,554
2690,2013-05-17,2013-05-17,0,1,2,9.34,9.34,0.0,9.34,False,0.0,,0,0.0,,2,9.34,228
2691,2013-01-16,2013-01-16,0,1,8,26.24,26.24,0.0,26.24,False,0.0,0.0,0,0.0,,4,13.12,349
2692,2013-08-04,2013-08-04,0,1,23,226.55,226.55,0.0,226.55,False,0.0,,0,0.0,,23,226.55,149
2693,2010-11-04,2013-09-20,1051,2,25,352.15,2028.0,0.22,704.3,True,0.0,1051.0,0,0.0,,20,613.4,102
2694,2011-01-13,2011-01-13,0,1,20,149.0,149.0,0.0,149.0,False,0.0,0.0,0,0.0,,10,74.5,1083
2696,2010-03-05,2010-03-05,0,1,6,612.9,612.9,0.0,612.9,False,0.0,,0,0.0,,6,612.9,1397
2697,2010-08-23,2012-07-22,699,3,174,936.0,5377.51,0.2,5616.02,True,0.0,174.0,0,0.0,,16,26.72,527
2698,2011-04-11,2013-01-15,645,2,70,304.86,1077.45,0.0,1219.44,True,0.0,322.0,0,0.0,,10,72.4,350
2699,2010-05-22,2013-10-27,1254,7,315,1693.86,40736.17,0.23,35570.97,True,0.0,209.0,0,0.0,,16,74.88,65
27,2010-11-02,2013-11-02,1096,4,176,1436.04,17248.21,0.5,5744.16,True,0.0,99.0,0,0.0,,12,47.64,59
270,2011-07-04,2013-08-12,770,4,134,957.57,8080.32,0.6,7660.54,True,0.0,192.0,0,0.0,,14,1923.46,141
2700,2012-11-02,2013-03-30,148,2,62,3775.98,3062.16,0.0,15103.92,True,0.0,148.0,0,0.0,,26,7546.76,276
2701,2012-11-02,2012-11-02,0,1,16,855.84,855.84,0.0,855.84,False,0.0,,0,0.0,,16,855.84,424
2702,2011-09-28,2013-12-29,823,5,168,142.39,1605.3,0.47,1423.9,True,0.0,164.0,0,0.0,,7,276.36,2
2704,2010-10-30,2013-09-09,1045,5,36,141.25,2022.0,0.0,706.24,True,0.0,261.0,0,0.0,,4,13.52,113
2705,2012-04-09,2012-06-01,53,2,94,2998.81,870.88,0.38,11995.22,True,0.0,17.0,0,0.0,,10,48.3,578
2706,2013-05-17,2013-05-17,0,1,14,39.48,39.48,0.0,39.48,False,0.0,,0,0.0,,14,39.48,228
2708,2011-12-28,2012-01-04,7,2,13,489.93,18.79,0.0,979.86,True,0.0,3.0,0,0.0,,6,902.46,727
2709,2010-05-28,2012-01-06,588,2,17,714.16,2300.96,0.09,1428.32,True,0.0,294.0,0,0.0,,1,56.7,725
271,2010-03-30,2012-10-31,946,4,72,263.68,2733.6,0.26,2109.44,True,0.0,236.0,0,0.0,,12,874.44,426
2710,2011-08-18,2013-06-20,672,5,51,147.32,1356.15,0.49,736.59,True,0.0,134.0,0,0.0,,9,299.16,194
2712,2013-05-10,2013-11-10,184,2,29,2513.91,2534.57,0.26,5027.81,True,0.0,184.0,0,0.0,,15,781.05,51
2713,2010-06-21,2013-02-17,972,3,50,374.14,2989.02,0.22,1122.41,True,0.0,243.0,0,0.0,,9,24.12,317
2714,2011-10-22,2012-10-29,373,3,35,1617.33,4958.33,0.09,4851.98,True,0.0,124.0,0,0.0,,5,139.4,428
2715,2010-07-12,2013-08-04,1119,4,98,278.83,3419.3,0.37,1115.3,True,0.0,86.0,0,0.0,,1,29.59,149
2717,2011-02-18,2011-02-18,0,1,5,34.7,34.7,0.0,34.7,False,0.0,,0,0.0,,5,34.7,1047
2718,2010-09-01,2013-10-08,1133,6,104,1502.5,27983.54,0.11,9015.02,True,0.0,103.0,0,0.0,,15,91.05,84
272,2010-04-07,2013-12-05,1338,13,4200,8051.17,383676.81,0.57,209330.52,True,0.0,23.0,0,0.0,,11,60.17,26
2720,2010-06-16,2011-12-29,561,5,92,973.23,7479.2,0.16,9732.26,True,0.0,112.0,0,0.0,,6,242.88,733
2721,2013-08-10,2013-08-10,0,1,21,2057.79,2057.79,0.0,2057.79,False,0.0,,0,0.0,,21,2057.79,143
2723,2011-02-27,2012-06-06,465,2,50,874.82,2228.99,0.11,3499.28,True,0.0,155.0,0,0.0,,8,113.84,573
2724,2010-05-01,2013-05-23,1118,4,158,761.11,9325.16,0.19,6088.9,True,0.0,186.0,0,0.0,,10,46.8,222
2725,2010-01-17,2013-05-22,1221,4,118,412.76,5523.07,0.41,3302.1,True,0.0,305.0,0,0.0,,10,267.4,223
2727,2013-11-02,2013-11-02,0,1,36,129.6,129.6,0.0,129.6,False,0.0,,0,0.0,,36,129.6,59
2728,2011-08-07,2013-03-28,599,3,63,4050.2,19940.29,0.05,12150.59,True,0.0,119.0,0,0.0,,5,30.75,278
2729,2010-03-06,2012-10-19,958,2,27,1978.82,10387.45,0.0,3957.64,True,0.0,479.0,0,0.0,,4,850.0,438
2730,2012-07-03,2013-09-07,431,2,49,5550.36,13107.96,0.33,11100.71,True,0.0,107.0,0,0.0,,16,8927.84,115
2731,2011-06-03,2013-06-03,731,5,55,147.53,1477.32,0.49,737.64,True,0.0,182.0,0,0.0,,7,19.88,211
2733,2011-11-12,2013-08-19,646,3,81,818.22,4344.41,0.22,2454.67,True,0.0,161.0,0,0.0,,13,141.57,134
2734,2012-06-05,2012-06-05,0,1,19,120.65,120.65,0.0,120.65,False,0.0,,0,0.0,,19,120.65,574
2735,2012-06-05,2012-06-05,0,1,20,103.2,103.2,0.0,103.2,False,0.0,,0,0.0,,20,103.2,574
2736,2013-07-29,2013-07-29,0,1,26,82.94,82.94,0.0,82.94,False,0.0,0.0,0,0.0,,13,41.47,155
2737,2010-04-22,2010-06-01,40,2,20,472.82,103.63,0.31,945.64,True,0.0,40.0,0,0.0,,8,767.44,1309
2738,2010-04-13,2010-04-13,0,1,7,233.1,233.1,0.0,233.1,False,0.0,,0,0.0,,7,233.1,1358
274,2012-02-13,2013-05-24,466,2,13,385.63,984.68,0.03,771.26,True,0.0,466.0,0,0.0,,8,759.36,221
2740,2011-02-10,2012-08-18,555,2,46,1412.1,4294.33,0.01,2824.2,True,0.0,185.0,0,0.0,,1,3.88,500
2741,2010-03-12,2013-03-29,1113,7,85,759.32,16207.84,0.13,5315.26,True,0.0,185.0,0,0.0,,10,356.3,277
2743,2012-08-07,2013-12-15,495,3,82,2890.45,11759.77,0.11,8671.36,True,0.0,99.0,0,0.0,,14,405.02,16
2744,2012-09-08,2012-09-08,0,1,14,910.7,910.7,0.0,910.7,False,0.0,,0,0.0,,14,910.7,479
2745,2010-03-18,2013-02-05,1055,2,15,1221.6,7061.85,0.0,2443.19,True,0.0,1055.0,0,0.0,,11,2406.47,329
2746,2011-04-11,2012-04-05,360,3,56,626.12,1852.63,0.45,1878.37,True,0.0,60.0,0,0.0,,2,22.44,635
2747,2010-02-05,2012-04-05,790,5,4811,58815.78,636499.37,0.24,294078.92,True,0.0,5.0,0,0.0,,15,137.7,635
2749,2013-08-14,2013-08-14,0,1,16,162.29,162.29,0.0,162.29,False,0.0,0.0,0,0.0,,5,122.25,139
275,2010-07-24,2010-07-24,0,1,8,111.2,111.2,0.0,111.2,False,0.0,0.0,0,0.0,,4,55.6,1256
2750,2010-03-08,2013-06-20,1200,4,47,603.37,7934.73,0.62,2413.47,True,0.0,240.0,0,0.0,,4,633.28,194
2752,2011-04-10,2013-12-23,988,4,51,921.72,9979.83,0.56,3686.89,True,0.0,197.0,0,0.0,,1,3.09,8
2753,2011-11-13,2013-09-23,680,3,121,4047.55,22621.91,0.5,12142.66,True,0.0,170.0,0,0.0,,23,155.25,99
2754,2012-09-24,2013-09-23,364,3,50,333.55,997.91,0.13,1000.64,True,0.0,182.0,0,0.0,,14,559.86,99
2755,2012-04-01,2012-04-01,0,1,11,441.76,441.76,0.0,441.76,False,0.0,,0,0.0,,11,441.76,639
2756,2011-11-13,2013-09-23,680,6,2904,36126.72,403827.29,0.52,216760.32,True,0.0,19.0,0,0.0,,92,621.0,99
2758,2013-09-19,2013-09-19,0,1,16,1834.4,1834.4,0.0,1834.4,False,0.0,,0,0.0,,16,1834.4,103
2759,2011-12-05,2011-12-05,0,1,15,192.9,192.9,0.0,192.9,False,0.0,,0,0.0,,15,192.9,757
276,2010-05-21,2010-05-21,0,1,3,5.7,5.7,0.0,5.7,False,0.0,,0,0.0,,3,5.7,1320
2760,2010-04-22,2010-04-22,0,1,33,668.25,668.25,0.0,668.25,False,0.0,0.0,0,0.0,,11,222.75,1349
2761,2011-01-31,2011-01-31,0,1,2,10.76,10.76,0.0,10.76,False,0.0,,0,0.0,,2,10.76,1065
2762,2013-12-05,2013-12-05,0,1,24,4725.12,4725.12,0.0,4725.12,False,0.0,,0,0.0,,24,4725.12,26
2763,2011-01-31,2011-01-31,0,1,13,982.02,982.02,0.0,982.02,False,0.0,,0,0.0,,13,982.02,1065
2764,2010-04-22,2010-04-22,0,1,4,116.6,116.6,0.0,116.6,False,0.0,,0,0.0,,4,116.6,1349
2765,2010-05-28,2010-05-28,0,1,7,39.69,39.69,0.0,39.69,False,0.0,,0,0.0,,7,39.69,1313
2766,2011-12-05,2011-12-05,0,1,6,5005.2,5005.2,0.0,5005.2,False,0.0,,0,0.0,,6,5005.2,757
2767,2013-05-23,2013-05-23,0,1,2,565.22,565.22,0.0,565.22,False,0.0,0.0,0,0.0,,1,282.61,222
2769,2012-07-23,2013-12-22,517,4,64,329.83,1868.73,0.52,2638.64,True,0.0,172.0,0,0.0,,14,78.68,9
277,2013-06-11,2013-06-11,0,1,1,7.48,7.48,0.0,7.48,False,0.0,,0,0.0,,1,7.48,203
2770,2010-09-08,2013-04-29,964,3,68,421.9,3342.83,0.49,2531.42,True,0.0,241.0,0,0.0,,14,158.48,246
2771,2010-06-13,2013-06-13,1096,4,96,176.38,2118.49,0.09,1411.06,True,0.0,219.0,0,0.0,,3,496.56,201
2773,2010-03-26,2012-07-12,839,2,26,67.23,309.07,0.43,134.46,True,0.0,419.0,0,0.0,,2,9.32,537
2775,2010-01-30,2010-01-30,0,1,8,4276.08,4276.08,0.0,4276.08,False,0.0,,0,0.0,,8,4276.08,1431
2776,2010-01-12,2010-01-12,0,1,19,3757.83,3757.83,0.01,3757.83,False,0.0,0.0,0,0.0,,8,12.88,1449
2778,2010-02-11,2012-06-26,866,4,41,966.23,9169.92,0.09,3864.9,True,0.0,216.0,0,0.0,,5,947.55,553
2779,2010-06-11,2013-09-22,1199,5,166,868.43,14263.66,0.37,8684.3,True,0.0,239.0,0,0.0,,11,391.93,100
278,2012-06-29,2012-06-29,0,1,7,25.34,25.34,0.0,25.34,False,0.0,,0,0.0,,7,25.34,550
